#central,,up,,down,,bins,
#X,Y,X,Y,X,Y,X,Y
2.9968454258675097,0.014342842946290785,2.9968454258675097,0.01546206822436431,2.996845425867508,0.01343859542871466,2,0.01357390666382768
4.988170347003156,0.008433995355253117,4.968454258675082,0.009183678650330233,4.968454258675082,0.007745510308102225,4,0.01067287353233658
6.999211356466881,0.005110747313181055,7.018927444794955,0.00564929428435111,7.018927444794943,0.004623540000658249,6,0.006402969540083583
9.010252365930604,0.004203783285476472,9.010252365930604,0.004670093742930055,8.990536277602516,0.0037089679622281883,8,0.004332047959389659
10.981861198738176,0.0027599372136042806,11.001577287066251,0.0031596386555595686,11.001577287066247,0.0023987528113372336,10,0.0032723959373362247
13.012618296529972,0.0023987528113372336,13.012618296529961,0.0027461465682892946,13.012618296529993,0.002064052845201711,12,0.002573015186555944
14.984227129337548,0.0016148114769524036,14.984227129337555,0.0018579564626801676,14.984227129337562,0.0013349138131141408,14,0.002374840888729292
16.99526813880127,0.0016474937865690136,16.995268138801272,0.0018766639522452074,16.995268138801308,0.0014105341698976456,16,0.0019242609181034345
18.986593059936915,0.0013687706190225488,19.006309148265,0.0015748688028519855,19.006309148265025,0.0011718998545688162,18,0.0016724388744405677
21.017350157728714,0.001189643863734253,21.017350157728725,0.0013687706190225475,21.037066246056796,0.0009933432553983978,20,0.0016724388744405677
22.988958990536286,0.0009639320277453479,22.988958990536297,0.0011258656899467868,22.98895899053632,0.0007928706113331922,22,0.0014829909685195992
25.000000000000007,0.0008008539085664039,25.00000000000003,0.0009543230893262551,25.000000000000032,0.0006456650099354184,24,0.0011202400495061871
27.996845425867512,0.000550036599051294,27.99684542586754,0.0006754398145085334,27.996845425867576,0.00041967698757636873,26,0.000935391617211515
32.49211356466878,0.0003015316122928263,32.492113564668706,0.0003951930352193038,32.49211356466869,0.00021023141187696413,30,0.0006203022204085025
37.5,0.00013802459777420168,37.5394321766561,0.00019995980847698934,37.53943217665612,0.0000756654731243487,35,0.00023947508361822043
42.507886435331244,0.000027507357765577684,42.507886435331194,0.00005518765166408264,42.50788643533124,0.000004670093742930051,40,0.00013802459777420168
47.515772870662474,0.000027507357765577684,47.51577287066244,0.000055187651664082524,47.51577287066247,0.000004646758572086657,45,0.00007269320818854372
,,,,,,50,0.000006565365115607914
